,output_state,experiment,diagnosis,device_count,initial_eval_loss,initial_eval_top1,initial_eval_top5,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
8760,,9044023870570730_micro_set1_DOG_v1,,1.0,4.206969198427703,0.6578947368421053,24.342105263157894,False,10423672320.0,16.0,AFT-MC-01,False,50.0
8761,,402029176808924315_micro_set1_INS_2_v1,,1.0,2.9974609375,5.0,32.5,False,10208665088.0,4.0,AFT-MC-01,False,50.0
8762,,80719016801580711_micro_set1_MED_LF_v1,,1.0,3.28359375,3.125,25.0,False,1336789504.0,32.0,AFT-MC-01,False,50.0
8763,,378208248170341982_micro_set2_ACT_410_v1,,1.0,3.305303955078125,3.75,24.375,False,10243045888.0,64.0,AFT-MC-01,False,50.0
8764,,72982175555545452_micro_set1_DOG_v1,,1.0,4.206969210976048,0.6578947368421053,24.342105263157894,False,648700416.0,2.0,AFT-MC-01,False,50.0
8765,,76784641440746891_micro_set0_RESISC_v1,,1.0,3.0481689453125,6.25,24.375,False,10328312832.0,2.0,AFT-MC-01,False,50.0
8766,,2632383878679747_micro_set1_PNU_v1,,1.0,3.001027960526316,8.552631629140754,25.657895138389186,False,373690880.0,32.0,AFT-MC-01,False,50.0
8767,,2130864457921125_micro_set1_RSICB_v1,,1.0,2.978515625,8.75,24.375,False,4321729024.0,256.0,AFT-MC-01,False,50.0
8768,,50024373688856785_micro_set0_PLT_VIL_v1,,1.0,3.037109375,2.5,21.25,False,7787208704.0,32.0,AFT-MC-01,False,50.0
8769,,112658995792839476_micro_set2_AWA_v1,,1.0,3.207173007726669,4.375,25.0,False,1243716096.0,4.0,AFT-MC-01,False,50.0
8770,,78513601311191788_micro_set2_AWA_v1,,1.0,3.003733587265015,7.5,23.75,False,10326601216.0,32.0,AFT-MC-01,False,50.0
8771,,95490635436537273_micro_set2_BTS_v1,,1.0,3.5109375,2.5,19.375,False,4531824640.0,32.0,AFT-MC-01,False,50.0
8772,,70029814096928713_micro_set2_FNG_v1,,1.0,3.219921875,4.375,28.125,False,9997441536.0,64.0,AFT-MC-01,False,50.0
8773,,73649790833406777_micro_set0_PLK_v1,,1.0,3.0921875,3.125,19.375,False,3979196416.0,32.0,AFT-MC-01,False,50.0
8774,,48108522795119079_micro_set0_TEX_v1,,1.0,,5.0,21.25,True,9812620800.0,8.0,AFT-MC-01,False,1.0
8775,,19699295794660874_micro_set2_RSD_v1,,1.0,3.0034716606140135,1.875,21.875,False,5134349824.0,4.0,AFT-MC-01,False,50.0
8776,,6225925391521215_micro_set1_PNU_v1,,1.0,3.8443667763157894,1.9736842105263157,22.36842125340512,False,10150786048.0,64.0,AFT-MC-01,False,50.0
8777,,9790362284526906_micro_set1_MD_5_BIS_v1,,1.0,3.7599027872085573,6.875,25.625,False,4634744832.0,16.0,AFT-MC-01,False,50.0
8778,,9893408302018785_micro_set1_DOG_v1,,1.0,3.1959292763157894,3.9473684210526314,19.736842105263158,False,1709825536.0,4.0,AFT-MC-01,False,50.0
8779,,310111041279898293_micro_set2_BTS_v1,,1.0,3.169140625,8.125,28.125,False,9467148288.0,128.0,AFT-MC-01,False,50.0
8780,,482554035342574293_micro_set0_SPT_v1,,1.0,3.190234375,5.0,30.625,False,442383872.0,4.0,AFT-MC-01,False,50.0
8781,,1326924280456496_micro_set0_PLK_v1,,1.0,3.1309839248657227,3.75,33.75,False,6799797248.0,32.0,AFT-MC-01,False,50.0
8782,,70888645095327929_micro_set2_RSD_v1,,1.0,3.766015625,6.25,20.0,False,10472693760.0,8.0,AFT-MC-01,False,50.0
8783,,75152715443301559_micro_set2_MD_6_v1,,1.0,3.1171875,4.375,22.5,False,2046679552.0,128.0,AFT-MC-01,False,50.0
8784,,1860803172781859_micro_set0_PLT_VIL_v1,,1.0,3.75546875,5.0,24.375,False,10372142080.0,16.0,AFT-MC-01,False,50.0
8785,,51952486366053253_micro_set1_MED_LF_v1,,1.0,3.64892578125,5.0,19.375,False,275596288.0,2.0,AFT-MC-01,False,50.0
8786,,31339097577158192_micro_set0_TEX_v1,,1.0,3.051594638824463,2.5,25.625,False,10339290624.0,4.0,AFT-MC-01,False,50.0
8787,,39556276855400226_micro_set2_ACT_410_v1,,1.0,3.0814120769500732,1.25,21.25,False,7508535296.0,64.0,AFT-MC-01,False,50.0
8788,,384055482529690399_micro_set0_MD_MIX_v1,,1.0,3.140185546875,4.375,22.5,False,98626560.0,2.0,AFT-MC-01,False,50.0
8789,,89035617366655029_micro_set0_CRS_v1,,1.0,3.160546875,1.875,16.875,False,3979201024.0,32.0,AFT-MC-01,False,50.0
8790,,124053443703813439_micro_set2_MD_6_v1,,1.0,3.24805908203125,5.0,24.375,True,9995177984.0,2.0,AFT-MC-01,False,10.0
8791,,641918987537904_micro_set2_FNG_v1,,1.0,3.0002027064561845,5.625,28.125,False,183986176.0,2.0,AFT-MC-01,False,50.0
8792,,4546219541825244_micro_set1_RSICB_v1,,1.0,2.979052782058716,8.75,25.0,False,3245487104.0,128.0,AFT-MC-01,False,50.0
8793,,11673417206271983_micro_set0_MD_MIX_v1,,1.0,3.09951171875,6.25,20.0,False,411165184.0,8.0,AFT-MC-01,False,50.0
8794,,22479937238622942_micro_set0_RESISC_v1,,1.0,2.975067842006683,5.625,41.875,False,902048768.0,2.0,AFT-MC-01,False,50.0
8795,,17555922779135317_micro_set1_DOG_v1,,1.0,2.991776315789474,6.578947368421052,34.21052631578947,False,367609344.0,16.0,AFT-MC-01,False,50.0
8796,,77563327107890400_micro_set1_MED_LF_v1,,1.0,3.0776573419570923,1.25,23.125,False,3302748160.0,16.0,AFT-MC-01,False,50.0
8797,,120723953141762372_micro_set1_APL_v1,,1.0,3102752.609375,8.125,26.875,False,638471680.0,4.0,AFT-MC-01,False,50.0
8798,,7902003973441865_micro_set2_BTS_v1,,1.0,,4.375,23.75,True,3550050304.0,8.0,AFT-MC-01,False,1.0
8799,,6441249803373483_micro_set2_FNG_v1,,1.0,3.0982421875,5.625,22.5,False,10464257536.0,4.0,AFT-MC-01,False,50.0
8800,,125327013615755102_micro_set1_APL_v1,,1.0,3.0633687913417815,8.75,31.25,False,306418688.0,4.0,AFT-MC-01,False,50.0
8801,,229581059648261980_micro_set1_PNU_v1,,1.0,3.059499451988622,5.2631578947368425,26.973684210526315,False,2986628608.0,8.0,AFT-MC-01,False,50.0
8802,,2812226475170017_micro_set0_TEX_v1,,1.0,,5.0,25.0,False,177668096.0,2.0,AFT-MC-01,False,50.0
8803,,27627577045616008_micro_set2_PLT_DOC_v1,,1.0,3.4404489040374755,5.625,23.75,False,10184169472.0,32.0,AFT-MC-01,False,50.0
8804,,33971442451441057_micro_set0_TEX_v1,,1.0,3.8369384765625,3.125,21.875,False,664068096.0,2.0,AFT-MC-01,False,50.0
8805,,38109145635583345_micro_set0_BCT_v1,,1.0,3.208984375,5.625,20.0,False,661801984.0,2.0,AFT-MC-01,False,50.0
8806,,106713869451746546_micro_set2_RSD_v1,,1.0,3.0204178035259246,3.125,15.625,False,9167596544.0,4.0,AFT-MC-01,False,50.0
8807,,17789132743430591_micro_set0_TEX_v1,,1.0,3.01640625,8.125,30.625,False,702398464.0,64.0,AFT-MC-01,False,50.0
8808,,82855789608307565_micro_set2_TEX_ALOT_v1,,1.0,3.33916015625,3.125,21.25,False,10368901632.0,8.0,AFT-MC-01,False,50.0
8809,,237842282585034650_micro_set2_TEX_ALOT_v1,,1.0,3.005206894874573,7.5,21.25,False,8711698944.0,4.0,AFT-MC-01,False,50.0
8810,,204727573637427503_micro_set1_RSICB_v1,,1.0,,2.5,25.0,False,9152469504.0,64.0,AFT-MC-01,False,50.0
8811,,24984143103794181_micro_set1_ACT_40_v1,,1.0,,4.375,24.375,True,10186124800.0,8.0,AFT-MC-01,False,1.0
8812,,33891224218876975_micro_set2_AWA_v1,,1.0,3.2078125,4.375,25.0,False,5129955840.0,128.0,AFT-MC-01,False,50.0
8813,,85600996499942748_micro_set1_PLT_NET_v1,,1.0,3.1703750103712083,4.375,26.875,False,1300433408.0,2.0,AFT-MC-01,False,50.0
8814,,1440364759422063_micro_set2_PRT_v1,,1.0,3.119140625,3.125,25.0,False,7413369344.0,256.0,AFT-MC-01,False,50.0
8815,,55442343135636365_micro_set2_ACT_410_v1,,1.0,3.588671875,2.5,20.625,False,408613376.0,8.0,AFT-MC-01,False,50.0
8816,,510759488778751467_micro_set2_PLT_DOC_v1,,1.0,3.440625,5.625,23.75,False,6485328384.0,32.0,AFT-MC-01,False,50.0
8817,,76746421246844908_micro_set1_MD_5_BIS_v1,,1.0,3011165.3,4.375,24.375,False,3561949184.0,64.0,AFT-MC-01,False,50.0
8818,,17353525712642775_micro_set2_PRT_v1,,1.0,3.212109375,5.625,20.625,False,400723968.0,32.0,AFT-MC-01,False,50.0
8819,,2515481008951843_micro_set0_PLK_v1,,1.0,3.13109130859375,3.75,33.75,False,3884020224.0,2.0,AFT-MC-01,False,50.0
8820,,11946253485717105_micro_set2_ACT_410_v1,,1.0,3.176953125,8.125,27.5,False,10316626944.0,8.0,AFT-MC-01,False,50.0
8821,,152367397991660457_micro_set0_CRS_v1,,1.0,3.83203125,8.75,22.5,False,2114769408.0,32.0,AFT-MC-01,False,50.0
8822,,14658040722353186_micro_set2_PRT_v1,,1.0,7.033330152771683e+17,9.375,27.5,False,4115325440.0,4.0,AFT-MC-01,False,50.0
8823,,85422304277460496_micro_set0_BRD_v1,,1.0,3.078397011756897,4.375,29.375,False,10236409344.0,16.0,AFT-MC-01,False,50.0
8824,,317052006904083795_micro_set1_DOG_v1,,1.0,3.1814350328947367,2.6315790477551912,22.36842115301835,False,10331124736.0,32.0,AFT-MC-01,False,50.0
8825,,70046132974791449_micro_set0_RESISC_v1,,1.0,3.3615234375,6.875,26.875,False,4106510848.0,8.0,AFT-MC-01,False,50.0
8826,,39834214834433852_micro_set0_BCT_v1,,1.0,3.131129240989685,1.875,21.875,False,56169472.0,4.0,AFT-MC-01,False,50.0
8827,,11673079087840107_micro_set1_MD_5_BIS_v1,,1.0,,1.875,21.875,True,9459276288.0,64.0,AFT-MC-01,False,1.0
8828,,7154628162137487_micro_set2_TEX_ALOT_v1,,1.0,3.340625,8.75,26.875,False,8101667840.0,32.0,AFT-MC-01,False,50.0
8829,,82305849981272129_micro_set2_RSD_v1,,1.0,,2.5,16.25,True,9812620800.0,8.0,AFT-MC-01,False,1.0
8830,,499637354729661348_micro_set2_MD_6_v1,,1.0,3.29098699092865,6.875,25.0,False,8999327744.0,16.0,AFT-MC-01,False,50.0
8831,,46530525122080779_micro_set0_CRS_v1,,1.0,3.2337890625,3.75,23.125,False,1046526976.0,4.0,AFT-MC-01,False,50.0
8832,,87048416608424643_micro_set1_DOG_v1,,1.0,3.814041940789474,2.6315789473684212,17.105263157894736,False,1846645760.0,4.0,AFT-MC-01,False,50.0
8833,,9316657825620053_micro_set2_TEX_ALOT_v1,,1.0,3.23203125,3.75,20.625,False,2926760960.0,8.0,AFT-MC-01,False,50.0
8834,,38134056551694655_micro_set0_PLT_VIL_v1,,1.0,3.463671875,8.75,33.75,False,2913235456.0,128.0,AFT-MC-01,False,50.0
8835,,22944729635481712_micro_set0_BRD_v1,,1.0,3.43342410326004,3.75,21.875,False,2091462144.0,8.0,AFT-MC-01,False,50.0
8836,,10230238713095848_micro_set1_PNU_v1,,1.0,3.2321096721448397,4.605263157894737,22.36842105263158,False,10420102656.0,8.0,AFT-MC-01,False,50.0
8837,,76027244875774825_micro_set1_MD_5_BIS_v1,,1.0,3.4546875,3.75,25.625,False,5038777344.0,128.0,AFT-MC-01,False,50.0
8838,,8242860132508783_micro_set1_TEX_DTD_v1,,1.0,,5.0,23.75,True,10236009472.0,8.0,AFT-MC-01,False,1.0
8839,,53044687036267890_micro_set2_ACT_410_v1,,1.0,3.237936854362488,3.75,22.5,False,5062164480.0,16.0,AFT-MC-01,False,50.0
8840,,23553278223992429_micro_set1_DOG_v1,,1.0,2.9817023026315788,17.105263157894736,37.5,False,442101248.0,8.0,AFT-MC-01,False,50.0
8841,,153728648509898949_micro_set1_PLT_NET_v1,,1.0,3.369921875,8.125,28.75,False,10217676800.0,32.0,AFT-MC-01,False,50.0
8842,,18646699321657363_micro_set1_MD_5_BIS_v1,,1.0,3.040234375,8.125,31.25,False,2714525184.0,128.0,AFT-MC-01,False,50.0
8843,,3605374502875865_micro_set1_MD_5_BIS_v1,,1.0,3.141015625,6.25,20.0,False,367160832.0,64.0,AFT-MC-01,False,50.0
8844,,21896310614769883_micro_set2_FNG_v1,,1.0,,5.0,21.25,False,611611136.0,2.0,AFT-MC-01,False,50.0
8845,,54148484306487337_micro_set0_TEX_v1,,1.0,3.05166015625,2.5,25.0,False,10446707712.0,4.0,AFT-MC-01,False,50.0
8846,,397072557412839716_micro_set2_RSD_v1,,1.0,3.706397819519043,4.375,20.625,False,8036388352.0,128.0,AFT-MC-01,False,50.0
8847,,20051916966030168_micro_set2_FNG_v1,,1.0,3.0572442799806594,4.375,22.5,False,2668949504.0,2.0,AFT-MC-01,False,50.0
8848,,954570730830666_micro_set1_MD_5_BIS_v1,,1.0,3.823184609413147,5.0,29.375,False,4674368512.0,16.0,AFT-MC-01,False,50.0
8849,,3387498816594495_micro_set0_PLK_v1,,1.0,,5.0,21.25,False,615684096.0,4.0,AFT-MC-01,False,50.0
8850,,51403035753600819_micro_set1_INS_2_v1,,1.0,3.2064453125,3.125,28.125,False,10332007936.0,16.0,AFT-MC-01,False,50.0
8851,,449258051203138131_micro_set2_MD_6_v1,,1.0,3.2533203125,5.625,18.125,False,9690683904.0,8.0,AFT-MC-01,False,50.0
8852,,6030477208498148_micro_set0_BRD_v1,,1.0,2.990349817276001,3.75,25.0,False,10419341824.0,4.0,AFT-MC-01,False,50.0
8853,,54813829861439682_micro_set1_MD_5_BIS_v1,,1.0,3.0406723260879516,8.125,31.875,False,213929984.0,16.0,AFT-MC-01,False,50.0
8854,,106439546272670275_micro_set0_PLT_VIL_v1,,1.0,3.36552734375,1.25,26.25,False,10115781120.0,8.0,AFT-MC-01,False,50.0
8855,,52440498616024539_micro_set0_FLW_v1,,1.0,3.29609375,4.375,21.25,False,9624564736.0,32.0,AFT-MC-01,False,50.0
8856,,55228512524693874_micro_set0_BCT_v1,,1.0,2.9925108671188356,4.375,30.0,False,1330132992.0,16.0,AFT-MC-01,False,50.0
8857,,22478678009541494_micro_set1_ACT_40_v1,,1.0,3.6679668068885802,6.25,23.125,False,10335264768.0,8.0,AFT-MC-01,False,50.0
8858,,111496829955397922_micro_set0_BCT_v1,,1.0,3.228310412168503,6.875,28.75,False,2157494272.0,4.0,AFT-MC-01,False,50.0
8859,,78920374451680007_micro_set2_PLT_DOC_v1,,1.0,3.13251953125,4.375,23.125,False,10315465728.0,8.0,AFT-MC-01,False,50.0
8860,,3323005787139165_micro_set1_TEX_DTD_v1,,1.0,3.00390625,5.0,27.5,False,10179272704.0,16.0,AFT-MC-01,False,50.0
8861,,16252605403416544_micro_set0_TEX_v1,,1.0,3.131521213054657,4.375,40.625,False,1473554432.0,8.0,AFT-MC-01,False,50.0
8862,,19739287008466371_micro_set1_TEX_DTD_v1,,1.0,,5.0,23.75,True,9613438464.0,8.0,AFT-MC-01,False,1.0
8863,,28983091561967716_micro_set2_MD_6_v1,,1.0,2.997273063659668,6.25,29.375,False,10306201088.0,8.0,AFT-MC-01,False,50.0
8864,,28813375404150350_micro_set1_PLT_NET_v1,,1.0,2.9923996925354004,3.75,31.875,False,6327793664.0,256.0,AFT-MC-01,False,50.0
8865,,3195608833052878_micro_set1_RSICB_v1,,1.0,3.310372292995453,5.625,20.0,False,7764052480.0,8.0,AFT-MC-01,False,50.0
8866,,6396729984672207_micro_set1_MD_5_BIS_v1,,1.0,3.041015625,8.125,31.25,False,1636133888.0,256.0,AFT-MC-01,False,50.0
8867,,173155375999716380_micro_set0_TEX_v1,,1.0,3.0155073165893556,5.625,27.5,False,1128387584.0,32.0,AFT-MC-01,False,50.0
8868,,8236397068904092_micro_set2_INS_v1,,1.0,3.163549375534058,4.375,22.5,False,1107419136.0,8.0,AFT-MC-01,False,50.0
8869,,16019298165604766_micro_set0_FLW_v1,,1.0,3.315174388885498,6.25,29.375,False,10430886912.0,8.0,AFT-MC-01,False,50.0
8870,,16068780182643169_micro_set0_PLT_VIL_v1,,1.0,3.11875,6.875,28.125,False,927389696.0,128.0,AFT-MC-01,False,50.0
8871,,23479901500645838_micro_set2_INS_v1,,1.0,3.3049091935157775,4.375,26.25,False,1934278656.0,4.0,AFT-MC-01,False,50.0
8872,,108423608384295517_micro_set1_APL_v1,,1.0,,2.5,17.5,False,5481140736.0,128.0,AFT-MC-01,False,50.0
8873,,15417762611869193_micro_set0_PLK_v1,,1.0,,5.0,21.25,False,216627712.0,8.0,AFT-MC-01,False,50.0
8874,,66741017539669015_micro_set2_FNG_v1,,1.0,3.0982421875,5.625,22.5,False,10231993856.0,4.0,AFT-MC-01,False,50.0
8875,,5347398213766616_micro_set2_FNG_v1,,1.0,3.1154866218566895,6.25,20.0,False,4211471872.0,256.0,AFT-MC-01,False,50.0
8876,,127006619794323531_micro_set0_PLK_v1,,1.0,,5.0,21.25,True,9654712832.0,16.0,AFT-MC-01,False,1.0
8877,,67740418986167255_micro_set0_BCT_v1,,1.0,3.590625,1.25,23.75,False,1425775104.0,8.0,AFT-MC-01,False,50.0
8878,,2150769558817706_micro_set2_PLT_DOC_v1,,1.0,3.401538372039795,4.375,22.5,False,5761458688.0,256.0,AFT-MC-01,False,50.0
8879,,52004524526207028_micro_set0_CRS_v1,,1.0,3.425892010331154,0.625,8.75,False,1040924160.0,2.0,AFT-MC-01,False,50.0
8880,,94805408379731060_micro_set1_ACT_40_v1,,1.0,3.778302347660065,5.625,24.375,False,1162554368.0,4.0,AFT-MC-01,False,50.0
8881,,28422201016422246_micro_set1_MD_5_BIS_v1,,1.0,3.0081120491027833,6.875,25.625,False,6766174720.0,128.0,AFT-MC-01,False,50.0
8882,,282301938911751976_micro_set2_INS_v1,,1.0,3.051046371459961,7.5,25.0,False,6971259392.0,64.0,AFT-MC-01,False,50.0
8883,,2444987260226588_micro_set0_TEX_v1,,1.0,3.066338539123535,0.625,25.0,False,3963119616.0,256.0,AFT-MC-01,False,50.0
8884,,9067931327464921_micro_set0_CRS_v1,,1.0,3.138232421875,3.75,18.75,False,89844736.0,2.0,AFT-MC-01,False,50.0
8885,,68660815072135379_micro_set2_PRT_v1,,1.0,2.99560546875,5.625,31.25,False,3608428544.0,8.0,AFT-MC-01,False,50.0
8886,,1956217706668094_micro_set1_TEX_DTD_v1,,1.0,3.5973732471466064,4.375,19.375,False,6624276480.0,256.0,AFT-MC-01,False,50.0
8887,,27242478981741921_micro_set1_RSICB_v1,,1.0,,2.5,25.0,False,8695182336.0,128.0,AFT-MC-01,False,50.0
8888,,192498897350070445_micro_set2_RSD_v1,,1.0,3.03046875,3.75,28.75,False,9746364416.0,64.0,AFT-MC-01,False,50.0
8889,,31371801275080781_micro_set0_TEX_v1,,1.0,3.009375,1.875,26.25,False,7977189888.0,32.0,AFT-MC-01,False,50.0
8890,,41151829478907702_micro_set0_TEX_v1,,1.0,3.0663384914398195,0.625,25.0,False,7201265152.0,128.0,AFT-MC-01,False,50.0
8891,,16159310986993385_micro_set2_PRT_v1,,1.0,3.25205078125,3.125,21.25,False,10444565504.0,4.0,AFT-MC-01,False,50.0
8892,,33332527593944498_micro_set0_SPT_v1,,1.0,3.038586735725403,2.5,18.75,False,638504448.0,4.0,AFT-MC-01,False,50.0
8893,,60563911404425997_micro_set1_APL_v1,,1.0,3.0537109375,8.125,29.375,False,85637120.0,4.0,AFT-MC-01,False,50.0
8894,,32268754033395164_micro_set0_RESISC_v1,,1.0,3.717909049987793,5.0,23.75,False,4169277440.0,32.0,AFT-MC-01,False,50.0
8895,,12879775882075662_micro_set0_PLT_VIL_v1,,1.0,3.5858078062534333,8.125,29.375,False,952987648.0,2.0,AFT-MC-01,False,50.0
8896,,18883515830534610_micro_set2_RSD_v1,,1.0,3.3222883224487303,7.5,18.125,False,593289728.0,16.0,AFT-MC-01,False,50.0
8897,,40066760659764301_micro_set1_TEX_DTD_v1,,1.0,3.29765625,3.125,11.875,False,245298176.0,16.0,AFT-MC-01,False,50.0
8898,,7361958064658008_micro_set2_FNG_v1,,1.0,3.312070834636688,7.5,23.125,False,3566106112.0,8.0,AFT-MC-01,False,50.0
8899,,6202073345627935_micro_set0_CRS_v1,,1.0,3.5248291015625,3.125,15.625,False,1215876608.0,2.0,AFT-MC-01,False,50.0
8900,,62257847702549968_micro_set1_RSICB_v1,,1.0,3.1531516790390013,3.125,25.625,False,10411250688.0,8.0,AFT-MC-01,False,50.0
8901,,88444785277372855_micro_set2_FNG_v1,,1.0,3.116015625,6.25,20.0,False,4255934464.0,128.0,AFT-MC-01,False,50.0
8902,,4932855361791748_micro_set2_TEX_ALOT_v1,,1.0,2874339.45,6.25,28.75,False,3546287616.0,64.0,AFT-MC-01,False,50.0
8903,,24313811698071561_micro_set2_PLT_DOC_v1,,1.0,3.329736328125,3.75,20.625,False,3640392192.0,4.0,AFT-MC-01,False,50.0
8904,,6056487873245016_micro_set0_RESISC_v1,,1.0,3.2506929278373717,4.375,26.25,False,2349721088.0,2.0,AFT-MC-01,False,50.0
8905,,110308665057484954_micro_set0_CRS_v1,,1.0,3.016750466823578,4.375,20.0,False,227867136.0,8.0,AFT-MC-01,False,50.0
8906,,378619060112359251_micro_set2_PRT_v1,,1.0,3.119140625,3.125,25.0,False,1186328064.0,256.0,AFT-MC-01,False,50.0
8907,,139334906943956487_micro_set2_RSD_v1,,1.0,3.375390625,6.875,28.125,False,654437888.0,4.0,AFT-MC-01,False,50.0
8908,,190364240137130594_micro_set1_PNU_v1,,1.0,3.2025494951950875,3.947368471246017,25.657895138389186,False,6785997824.0,32.0,AFT-MC-01,False,50.0
8909,,240025046404636586_micro_set0_CRS_v1,,1.0,3.2420647621154783,0.625,23.125,False,33531392.0,4.0,AFT-MC-01,False,50.0
8910,,77414429410385069_micro_set0_MD_MIX_v1,,1.0,3.108984375,4.375,27.5,False,2472059904.0,64.0,AFT-MC-01,False,50.0
8911,,63752303561972646_micro_set0_CRS_v1,,1.0,3.3786011934280396,7.5,22.5,False,10419113984.0,8.0,AFT-MC-01,False,50.0
8912,,71583174996308894_micro_set1_RSICB_v1,,1.0,3.6054602205753326,6.25,18.125,False,1152473600.0,4.0,AFT-MC-01,False,50.0
8913,,370177793345175662_micro_set2_ACT_410_v1,,1.0,3.00139696598053,3.125,21.875,False,8040162304.0,4.0,AFT-MC-01,False,50.0
8914,,20188398647535321_micro_set0_PLT_VIL_v1,,1.0,2.963623046875,8.75,32.5,False,10004037632.0,2.0,AFT-MC-01,False,50.0
8915,,64326008524509443_micro_set2_MD_6_v1,,1.0,3.354296875,5.625,26.875,False,1685498880.0,64.0,AFT-MC-01,False,50.0
8916,,3612864108596446_micro_set2_PLT_DOC_v1,,1.0,3.005487847328186,2.5,25.0,False,10347602944.0,16.0,AFT-MC-01,False,50.0
8917,,65262530122273520_micro_set1_TEX_DTD_v1,,1.0,3.2976522922515867,3.125,11.875,False,767667200.0,32.0,AFT-MC-01,False,50.0
8918,,197171294337853300_micro_set2_PLT_DOC_v1,,1.0,3.401538276672363,4.375,22.5,False,2347746816.0,64.0,AFT-MC-01,False,50.0
8919,,138478458230035931_micro_set1_RSICB_v1,,1.0,3.1765625,4.375,25.0,False,653630976.0,64.0,AFT-MC-01,False,50.0
8920,,94041256747420000_micro_set1_APL_v1,,1.0,2.8527404817401362e+29,5.0,21.25,False,9587610112.0,8.0,AFT-MC-01,False,50.0
8921,,112269417923598034_micro_set1_TEX_DTD_v1,,1.0,3.003932499885559,5.0,28.125,False,4644961792.0,8.0,AFT-MC-01,False,50.0
8922,,199327420503063504_micro_set1_DOG_v1,,1.0,3.303644216374347,3.289473684210526,28.94736842105263,False,199424000.0,2.0,AFT-MC-01,False,50.0
8923,,134668301919225003_micro_set1_MED_LF_v1,,1.0,3.0546875,3.125,23.125,False,395718144.0,32.0,AFT-MC-01,False,50.0
8924,,63701423622815469_micro_set2_INS_v1,,1.0,3.22265625,2.5,28.125,False,10302614016.0,32.0,AFT-MC-01,False,50.0
8925,,5765428533334490_micro_set1_INS_2_v1,,1.0,3.2922672986984254,2.5,15.625,False,9949366272.0,16.0,AFT-MC-01,False,50.0
8926,,10850235494912960_micro_set0_FLW_v1,,1.0,3.1824440956115723,3.75,21.875,False,5608456192.0,256.0,AFT-MC-01,False,50.0
8927,,176077404580121277_micro_set1_RSICB_v1,,1.0,3.3103515625,5.625,19.375,False,10323618304.0,8.0,AFT-MC-01,False,50.0
8928,,99078177971234322_micro_set2_BTS_v1,,1.0,3.364089956879616,5.0,28.125,False,662889984.0,2.0,AFT-MC-01,False,50.0
8929,,27572360840222955_micro_set1_TEX_DTD_v1,,1.0,3.12734375,1.875,26.25,False,10402882560.0,32.0,AFT-MC-01,False,50.0
8930,,23466233408784311_micro_set1_INS_2_v1,,1.0,3.05390625,6.875,28.125,False,725447168.0,64.0,AFT-MC-01,False,50.0
8931,,54495740757766434_micro_set1_RSICB_v1,,1.0,2.979052948951721,8.75,25.0,False,433862144.0,16.0,AFT-MC-01,False,50.0
8932,,17831098749123245_micro_set0_PLT_VIL_v1,,1.0,,5.0,20.625,True,9590841856.0,32.0,AFT-MC-01,False,1.0
8933,,83637282628964134_micro_set0_BCT_v1,,1.0,3.016081523895264,4.375,17.5,False,1950780928.0,64.0,AFT-MC-01,False,50.0
8934,,18858924937999578_micro_set2_FNG_v1,,1.0,2.1690346803574972e+29,5.625,22.5,True,10238527488.0,8.0,AFT-MC-01,False,3.0
8935,,12503847546113082_micro_set2_INS_v1,,1.0,3.016227674484253,5.625,26.25,False,429917184.0,16.0,AFT-MC-01,False,50.0
8936,,79104593286683937_micro_set2_TEX_ALOT_v1,,1.0,4.1046875,1.875,20.0,False,1863032320.0,32.0,AFT-MC-01,False,50.0
8937,,65670967859356070_micro_set1_APL_v1,,1.0,4.044974756240845,5.625,23.125,False,6432538112.0,32.0,AFT-MC-01,False,50.0
8938,,135180171456485_micro_set2_MD_6_v1,,1.0,3.69736328125,2.5,23.75,False,3754421248.0,8.0,AFT-MC-01,False,50.0
8939,,17843817737622856_micro_set2_FNG_v1,,1.0,3.193869400024414,5.0,26.875,False,162607104.0,8.0,AFT-MC-01,False,50.0
8940,,28606253809309355_micro_set1_RSICB_v1,,1.0,,5.0,23.125,True,10190931456.0,16.0,AFT-MC-01,False,1.0
8941,,47445376355589592_micro_set1_INS_2_v1,,1.0,4.101398277282715,1.875,23.125,False,10458577408.0,32.0,AFT-MC-01,False,50.0
8942,,178391763677721440_micro_set0_TEX_v1,,1.0,3.0341970562934875,8.125,30.0,False,475969024.0,4.0,AFT-MC-01,False,50.0
8943,,292479192035866589_micro_set0_PLK_v1,,1.0,3.14482421875,5.625,28.75,False,5658194944.0,8.0,AFT-MC-01,False,50.0
